idx,z,e,age,sex,x,y
123375,[],[0.119144952337553],7,0,89.21965978836684,89.01205660026643
123376,[],[0.438753253204936],7,1,63.14846857405271,59.27730118291632
123379,[],[0.141144474684578],7,1,65.78799087631673,49.66790603071247
123382,[],[0.247395852441004],7,1,74.88227875710825,80.50901217827155
123391,[],[0.287010028344296],7,1,74.94422324318914,33.249029679046565
123394,[],[0.176051822774484],7,0,75.64677321352772,58.8919362194255
123395,[],[0.0976885512897145],7,0,29.531508152764054,3.7850356563381733
123396,[],[0.370232772048958],7,0,64.90055174467733,3.002776321274907
123403,[],[0.234376890528648],7,0,39.082762733411506,32.75819363010888
123404,[],[0.173971349746801],7,1,82.31425346208971,38.92766655174285
123407,[],[0.100861628212511],7,0,53.290055560496164,27.43946426318753
123408,[],[0.101178192643157],7,0,43.93995691818924,73.17138218761579
123421,[],[0.138814554407153],7,0,96.38995038733034,20.21093455162134
123422,[],[0.8053935097919],7,1,76.79693214913861,21.59886629343765
123431,[],[0.449464228339212],7,1,42.94100926947428,69.59142467069917
123434,[],[0.277210055228703],7,0,84.50595481834095,46.084067572596254
123437,[],[0.131321506452017],7,1,59.38793051018466,1.9169816973018432
123438,[],[0.187835239626855],7,1,63.49864608247523,49.056243869370235
123446,[],[0.154537271706882],7,0,99.45524247428746,21.65595759833975
123452,[],[0.192432560681918],7,0,87.72056427199253,33.29868762535772
123454,[],[0.441047550428966],7,0,14.580470383947121,0.0
123455,[],[0.125143705992007],7,0,42.77238101254572,58.77573455363345
123467,[],[0.424720078549547],6,1,62.52459453684448,44.23734130169475
123470,[],[0.231638146558079],6,1,71.32334186011298,16.35704696002556
123474,[],[0.621810189031512],6,0,92.15019127942662,68.98037447896024
123476,[],[0.246532848993313],6,1,38.7513390510653,33.564256463280934
123478,[],[0.090562909875785],6,0,48.80144812243563,42.43420240601291
123480,[],[0.133285553677255],6,1,48.62331764278495,26.82877270696606
123485,[],[0.544085626253819],6,1,81.93208826974644,63.92810208930935
123487,[],[0.467967454507076],6,1,84.56572132678252,65.324114911717
123492,[],[0.223921192239054],6,1,99.21437447613113,13.766776088972724
123504,[],[0.0985259279755707],6,0,98.4929784769375,73.98579602362547
123508,[],[0.183435178377973],6,1,19.354302149883654,25.70233177799834
123510,[],[0.18043342247354],6,1,48.1763773243034,24.69886964619804
123512,[],[0.212256764371338],6,1,70.512846160067,45.761897892626145
123514,[],[0.177350945677577],6,1,73.70446834396846,48.55801945684192
123515,[],[0.163304979817218],6,0,86.77005902484582,13.441341972624905
123519,[],[0.145772567321049],6,0,92.93072999892038,7.13806513116779
123520,[],[0.775363546207751],6,1,69.23045665905369,1.9903182277852158
123521,[],[0.176286238453338],6,0,55.631457964382506,10.86139910269521
123527,[],[0.333891503151635],6,1,21.719017795643893,31.876233866817238
123530,[],[0.433366072563958],6,1,68.76468952501881,59.282092851188835
123533,[],[0.50135600179184],6,0,83.95368599259753,64.85354518222378
123535,[],[0.144061991610088],6,0,90.51174263741025,22.137902194270538
123542,[],[0.212419233689524],6,1,23.498122267244096,33.41283235563921
123544,[],[0.144194103694751],6,1,94.75585728054342,7.6133877221792385
123558,[],[0.581981226585096],6,1,76.85230958376467,9.852193235345245
123573,[],[0.517766362298759],6,1,53.634300499592044,61.36906052005914
123579,[],[0.164171180619656],6,0,87.6944332831925,20.932121176592307
123580,[],[0.103285816503429],6,1,90.28333781479142,88.88249831329489
123581,[],[0.17313408572666],6,0,83.58638212795483,49.9128767584862
123583,[],[0.18327376740311],6,0,90.03395043752455,15.456652383060083
123586,[],[0.216099348670016],6,1,17.350618578379663,26.33335141140384
123588,[],[0.232488321444003],6,0,52.21481128958109,59.97717840688231
123590,[],[0.204230270601512],6,1,94.12237890868866,50.25165418030382
123592,[],[0.674773401373194],6,0,78.8132693436746,18.025543795941914
123594,[],[0.387098372290898],6,1,16.137015431158915,3.4894373242607015
123597,[],[0.323122327915677],6,1,16.438546265090466,8.619578600151328
123598,[],[0.212256764371338],6,1,70.47036063958039,45.67850924033055
123603,[],[0.166055023399904],6,0,86.7396438585665,7.365183516866044
123605,[],[0.102529595000455],6,1,91.92531663806346,75.29363678929475
123607,[],[0.0934527009149737],6,1,29.57873863180198,37.30485558418789
123610,[],[0.182583179557663],6,1,81.67253000686118,70.39737292676895
123611,[],[0.110557557740693],6,1,32.187021124224394,10.688177877126302
123615,[],[0.32619494891735],6,1,82.80775534246727,43.178787036722575
123619,[],[0.278764419108002],6,1,84.25194129061497,42.66521916353736
123620,[],[0.651336077576957],6,1,77.39591034845857,16.568562295423575
123623,[],[0.185917369121869],6,1,78.7129800990227,41.798852007047635
123626,[],[0.278630501395271],6,0,48.4418451095126,64.34300823440743
123627,[],[0.776404841139332],6,0,71.64090955803184,31.81579437086115
123630,[],[0.462194000729172],6,1,75.2413816182594,64.12296109458951
123631,[],[0.0783423337323067],6,1,38.76063947736797,71.17941086696652
123640,[],[0.483450668162146],6,0,66.36584982603226,59.582030872070455
123644,[],[0.579297915039029],6,1,64.70906054051552,60.654247783209215
123649,[],[0.168625881168081],6,1,87.51238506511174,12.22688538750961
123650,[],[0.532853791568359],6,0,66.86666549670666,39.42778357862624
123653,[],[0.245622978543225],6,1,17.562370949198755,11.955990905458448
123656,[],[0.744629228129205],6,0,72.69943300803776,30.49322503869634
123658,[],[0.16029937378152],6,1,93.95282708008999,36.63063718501416
123663,[],[0.824012227246989],6,1,77.33818195157295,19.210370073583086
123664,[],[0.168924815009707],6,0,47.51643464115965,12.525796461520587
123666,[],[0.744070007316153],6,0,77.8725772098802,21.97760686306944
123679,[],[0.166026448874344],6,0,86.27469478692818,2.420355147693428
123680,[],[0.201691738665807],6,1,89.92618442943142,41.83113796058437
123682,[],[0.146160949703029],6,0,58.975784870764585,50.63539610136933
123684,[],[0.38071529430383],6,0,17.08059348737079,1.844378786656186
123686,[],[0.188918445608883],6,0,86.89842575350126,30.957344996774992
123688,[],[0.2066753828653],6,0,22.378140215675504,33.130279274705536
123690,[],[0.163334543330457],6,0,11.15670903202168,9.133597861314449
123695,[],[0.472532185850787],6,0,63.70734095663617,43.5646208619903
123696,[],[0.320077308972221],6,0,74.0656365312042,63.87549373759936
123698,[],[0.344861404487685],6,1,81.331683222715,42.8853844897578
123701,[],[0.161995006178883],6,0,90.16430149251323,18.011795413428626
123708,[],[0.301054465403837],6,1,71.45000746384882,58.96297220627633
123709,[],[0.533625439493133],6,0,72.34803042749591,26.481430158288717
123712,[],[0.0898551274860962],6,0,6.531652778081499,21.16917135695585
123713,[],[0.207816700245225],6,0,51.068740455655366,24.8736877504452
123723,[],[0.181872288665845],6,0,71.55229153499835,61.527676007793026
123725,[],[0.481715789399871],6,1,78.56455574328703,63.88267821815114
123733,[],[0.654837658924131],5,0,79.77530327310008,8.616941383067191
123734,[],[0.570903011378043],5,0,74.20615137273319,22.272962884385777
123738,[],[0.8053935097919],5,0,76.03965819852158,21.074453548457583
123741,[],[0.484084737705876],5,1,62.49995730737034,47.46346389218158
123744,[],[0.171066211315527],5,1,86.53544396295428,28.572604169870203
123747,[],[0.173157487898753],5,1,88.553804878031,20.62060810273073
123748,[],[0.111073128551899],5,0,24.00231593521183,15.155603344090332
123749,[],[0.776443889855539],5,1,70.67304502685916,32.77196941654752
123754,[],[0.12500149224283],5,0,54.32831679228887,12.891031474874717
123757,[],[0.115524423976307],5,0,45.41237253922206,33.50038834337093
123761,[],[0.654837658924131],5,1,79.97513889548232,8.875512334995095
123770,[],[0.139272912318373],5,1,28.982936880754064,20.659161268999814
123774,[],[0.284089031134682],5,1,43.9294131496126,69.79319099991368
123775,[],[0.344681745983205],5,1,81.08237539959985,44.3322914023217
123782,[],[0.149653961609639],5,0,11.9358231006491,11.213691962425074
123783,[],[0.485473932457134],5,0,80.64316569549281,64.21317303986399
123784,[],[0.457929334051522],5,1,62.53502339684895,45.66120799554841
123785,[],[0.343336562299873],5,1,78.56001370491867,74.82036959080935
123788,[],[0.393186608121706],5,1,15.42768590168348,7.855410375380446
123789,[],[0.465466172654607],5,1,72.88636857051299,5.707059665540338
123790,[],[0.342994836918544],5,0,81.90098512305798,43.695713388754626
123793,[],[0.475914051020861],5,1,70.15517763381432,37.63026821608474
123796,[],[0.0977878803304457],5,0,54.87077413478445,42.77630824061836
123797,[],[0.264513930893419],5,1,88.67551343099905,38.72233763014788
123798,[],[0.542565005235086],5,1,71.76507767345274,1.6794879907535618
123800,[],[0.141315435455435],5,1,43.24609854187918,3.9259304801242156
123801,[],[0.296051476039794],5,0,64.67488930737656,39.80780903008979
123807,[],[0.106876687289703],5,0,45.875242781019615,58.034747142012975
123812,[],[0.541551493638924],5,1,76.44364007955284,8.653747861963494
123818,[],[0.731382034501582],5,0,78.26287602897564,7.417688810045269
123822,[],[0.407958012294746],5,1,64.14787230666579,58.20060112016383
123824,[],[0.677200190500782],5,0,80.11517243826052,15.442368986813117
123825,[],[0.47559235096566],5,0,66.82785656791415,44.80776193476266
123826,[],[0.110679693774928],5,1,50.11772499038262,1.1240278692368102
123828,[],[0.511606866668632],5,0,79.99295549660718,62.44687861533639
123829,[],[0.221485541216306],5,1,44.2644187548573,22.73602886852169
123830,[],[0.484464231551794],5,0,61.46361336998009,62.69890099192702
123833,[],[0.559668119686275],5,0,77.32512616661748,8.811223426586798
123835,[],[0.106572152086789],5,1,11.561210744235556,29.90361387422803
123839,[],[0.213108129019113],5,1,59.64136406737022,70.20679614467734
123847,[],[0.15512076610254],5,1,26.643191589023743,24.250738625583487
123850,[],[0.687915943584109],5,1,79.64056297416325,16.38725957405961
123851,[],[0.16359340374855],5,1,90.05325777031246,3.6195125285314274
123853,[],[0.472785160117836],5,1,51.8929664323936,61.229485735613956
123854,[],[0.139571916259802],5,0,75.58139480434066,56.83769749294178
123855,[],[0.393186608121706],5,1,15.138642119146416,7.700070169945851
123857,[],[0.468869257079953],5,0,72.11751510674168,25.52344958625976
123860,[],[0.0913323658794106],5,1,45.20072233062223,32.23087561598086
123861,[],[0.133285553677255],5,1,48.80080183917797,26.610819284140664
123867,[],[0.627726845843936],5,1,73.75621848287324,25.302961694496634
123869,[],[0.469486077606983],5,0,99.4666084628147,60.73711629710099
123872,[],[0.162734288533079],5,0,71.57430546106639,69.14401458602268
123877,[],[0.302025175637393],5,0,48.844434763512545,15.296972239841407
123879,[],[0.628728837854499],5,0,75.97286155205421,22.956282393169573
123882,[],[0.705432707601349],5,1,76.84716670845799,11.836665146786965
123885,[],[0.570903011378043],5,0,74.50476812979176,22.774338268967988
123893,[],[0.448320796505119],5,1,60.867751749702286,63.532812064434324
123896,[],[0.781264525072539],5,0,77.36496186407227,9.957328597215543
123898,[],[0.118804077232613],5,1,36.995344626632104,20.756771704661848
123899,[],[0.116495484262387],5,1,61.99739351996497,11.218468111789127
123907,[],[0.577683971089085],5,0,90.06364330693856,68.13642465135594
123909,[],[0.560689901570973],5,1,15.175817042509372,0.7557407244568278
123910,[],[0.346741396094846],5,0,75.1632603255684,31.835212481633764
123912,[],[0.718169399630757],5,0,78.83073227233595,8.740216580913994
123913,[],[0.0675890205151241],5,1,52.39756383351616,52.32380659049301
123916,[],[0.174133322413086],5,0,94.17585770420628,52.900818161392024
123918,[],[0.15775957558439],5,0,45.07540653700983,5.929775940650558
123920,[],[0.284541232318544],5,1,86.03315252045083,43.26487631191652
123923,[],[0.504848578216441],5,1,83.87282325350766,65.58938887727433
123927,[],[0.112680086260139],5,0,38.20514347616925,67.68134074039101
123929,[],[0.195243140431087],5,0,16.572433125592944,23.756873463509525
123931,[],[0.171214475228454],5,1,71.50289165152137,70.24603970152106
123932,[],[0.269203331538374],5,0,47.28315821910052,64.14302881306091
123936,[],[0.138369014788301],5,1,68.32140060362073,67.33562365247103
123940,[],[0.549055891660176],5,0,91.05001686373882,68.02160288382082
123942,[],[0.543392350207401],5,0,67.29492651929775,62.40331942133078
123944,[],[0.158455497414699],5,0,78.99928705815582,46.80999825132757
123947,[],[0.193609773328701],5,1,87.89401730792342,31.09035623812088
123948,[],[0.536188825306848],5,1,76.24842489048271,26.61365715039884
123950,[],[0.497999223123966],5,0,67.37510218508855,29.99844105054352
123951,[],[0.456552649510692],5,0,71.00190301995242,35.77035585671752
123953,[],[0.642004044018597],5,0,68.04998313244504,60.06855770923855
123963,[],[0.203124006844303],5,1,38.692071847381264,37.1503895897098
123965,[],[0.705432707601349],5,1,76.15267234326178,11.69788442775404
123967,[],[0.464445494506949],5,1,14.173638895456062,3.1282798319776215
123969,[],[0.723432099986947],5,0,72.99685528013356,2.272985119697453
123972,[],[0.467107372479873],5,0,74.2596376274538,75.21888982892175
123974,[],[0.743436951615021],5,1,71.89673235151716,32.25057244002345
123976,[],[0.161995006178883],5,0,90.36021535917882,18.67293964585325
123977,[],[0.147266538507774],5,0,27.012515202026563,21.328986051413512
123978,[],[0.189288260026261],5,1,94.12944231129056,15.742168125780129
123979,[],[0.480883425222069],5,0,68.21957869996679,42.35108846180435
123980,[],[0.160820869886549],5,0,30.709055890390662,20.788941477281067
123981,[],[0.0851697804255513],5,1,31.65651973674431,42.38168598989027
123982,[],[0.761896665450505],5,0,77.70705841012074,13.209259936712286
123985,[],[0.209257319974449],5,0,57.76143737241642,14.053180974440185
123987,[],[0.0772742908639634],5,0,44.85438597740267,74.39970074333385
123988,[],[0.198435701304139],4,1,58.41427418915113,58.90655061528185
123990,[],[0.177689013664895],4,0,66.45610465841669,6.796923342677307
123991,[],[0.746294067215709],4,0,74.78242311854285,26.23813780052702
123993,[],[0.631721552372556],4,0,67.76300371271884,39.47811738524046
123995,[],[0.0837553084440711],4,0,30.13825263586813,40.94466733407961
123998,[],[0.561137468726189],4,1,71.21538235034882,26.255262347723775
123999,[],[0.508774429175532],4,0,93.30264598314456,67.00361412501718
124001,[],[0.091227656232239],4,1,87.44270004239372,75.98493810667075
124004,[],[0.366617310519394],4,1,17.539310171832472,2.2983348523299973
124005,[],[0.189877667213866],4,1,72.01815823750617,45.591163011239544
124008,[],[0.462240887526206],4,0,91.34478693839911,67.71081828045402
124010,[],[0.454805587968071],4,0,76.25384269733281,61.642687155390135
124014,[],[0.273525945005888],4,0,77.73530962213246,64.38003455533239
124016,[],[0.394592199083133],4,0,75.18433421353998,16.9632244965732
124019,[],[0.273508048272954],4,0,21.072774963879283,32.622449320698074
124022,[],[0.746294067215709],4,0,74.78615114260347,26.619668548896918
124023,[],[0.439211454693876],4,1,62.3345868697943,62.1831847115533
124026,[],[0.352830286488153],4,1,79.38784566943526,24.49933575874498
124028,[],[0.775363546207751],4,1,69.42649294221941,1.0697480272998736
124029,[],[0.642004044018597],4,0,68.41100566445488,60.48308216138529
124031,[],[0.506792352608176],4,0,75.16931348030066,61.29460455036061
124034,[],[0.11727985507831],4,0,64.96422232937765,19.144237369745447
124037,[],[0.106685723517495],4,0,93.38327275052228,80.21743718157798
124039,[],[0.153656942594086],4,1,31.46395652660049,0.0
124041,[],[0.695923168242463],4,1,63.65219477610373,1.4063957145448978
124042,[],[0.429765057547259],4,0,64.72114201339973,55.344976664868256
124043,[],[0.239277024876476],4,0,91.83712371363596,43.843810500149495
124045,[],[0.228080462150064],4,1,65.94105621010358,4.699921821949655
124046,[],[0.127568034631364],4,1,14.431998510217275,26.08788441212138
124049,[],[0.217448004302867],4,0,44.237995697189994,9.042868069524008
124051,[],[0.521732846735653],4,1,64.45296381788462,41.01553021335315
124052,[],[0.498015273746567],4,1,69.39282066585095,37.74918271386455
124055,[],[0.108705924406406],4,1,88.06816683972323,84.38126732552352
124059,[],[0.454805587968071],4,1,76.90537691371189,61.791985515764914
124060,[],[0.133705628760995],4,0,90.75039352811636,49.501313563341526
124065,[],[0.0771411448909115],4,0,31.627844830058184,46.36359132689256
124067,[],[0.148012774286249],4,1,12.998778857076703,12.861469068006011
124068,[],[0.714292111910718],4,1,77.48995676983809,10.414321420571543
124075,[],[0.170552192225244],4,0,98.35209203503794,23.138408571891002
124077,[],[0.56633957784811],4,1,76.47369840276242,7.721358791929258
124078,[],[0.68125671463816],4,1,67.40954212849114,37.977283421779724
124087,[],[0.699814375312935],4,0,69.63982805026858,33.12387448133326
124089,[],[0.169110877153593],4,0,62.49608922480502,5.334338677731738
124095,[],[0.771295938859775],4,1,74.57070471554592,4.212462175476303
124099,[],[0.348630865612215],4,0,66.41067724732015,36.24250041235103
124100,[],[0.168189361206156],4,0,87.77101457692801,27.834246115453936
124106,[],[0.493046659778476],4,1,62.550078295147635,61.91080457911897
124108,[],[0.36925365370857],4,0,80.17608282643555,7.258457981147693
124109,[],[0.185606090570839],4,0,94.62427830519927,27.09143959417449
124110,[],[0.226152191870359],4,0,39.619508300271555,38.660782518723
124112,[],[0.11110448117287],4,0,56.339109962011634,35.665082616594965
124113,[],[0.371555429138001],4,1,69.81398397554943,27.80818609321357
124117,[],[0.311066522722557],4,1,80.163391590516,42.88631484722199
124120,[],[0.439211454693876],4,1,62.05598030867859,62.61104208420548
124121,[],[0.419426646201223],4,0,80.4366316618529,73.70650748034147
124122,[],[0.278630501395271],4,0,48.93514158160941,64.70590328096918
124126,[],[0.245293073685506],4,1,45.569622204055605,22.205038633461925
124127,[],[0.483450668162146],4,1,66.21083512049141,59.258126218718175
124129,[],[0.293034488236795],4,1,87.84743817333214,41.89688328671254
124130,[],[0.0921710992048356],4,0,45.57950418307496,53.2064824267851
124136,[],[0.502237890067152],4,0,64.58881473514225,59.09685639486561
124137,[],[0.595023868687451],4,1,75.59603399567546,23.30749401340102
124139,[],[0.480883425222069],4,1,68.78607636547957,42.23969145815611
124141,[],[0.173719774648024],4,0,74.78973493335566,48.55618990290717
124145,[],[0.20480638397897],4,0,37.85986135222737,34.54717555079051
124148,[],[0.436343936937158],4,1,68.7082039812557,62.82642089422549
124153,[],[0.602206180881333],4,1,95.80918518116215,0.0
124155,[],[0.108183618358421],4,1,85.83382562814012,98.50866567727454
124156,[],[0.56566751034107],4,0,75.22439344911841,28.25126812391589
124157,[],[0.416970272277441],4,1,49.1444485723345,61.11616255154438
124158,[],[0.288063118795734],4,0,59.11998842543247,63.423505306062054
124159,[],[0.824012227246989],4,0,77.28388196610305,19.800041853719897
124161,[],[0.10796291098643],4,0,39.47314938403561,31.940511482720794
124162,[],[0.538517605681093],4,1,82.49297383136735,14.033891940343848
124163,[],[0.247395852441004],4,0,74.09982910543026,80.31982034154123
124164,[],[0.574646429606871],4,0,71.5726673000028,0.5405108926526351
124166,[],[0.441047550428966],4,1,14.615651528921212,0.0
124167,[],[0.359073445266757],4,0,71.82181620561134,78.08687971440307
124169,[],[0.542912240669362],4,1,71.78815942909411,4.892657862304416
124173,[],[0.107114283058809],4,1,47.92845353994507,70.46468564361429
124174,[],[0.0948412494383161],4,0,35.201537243982074,20.099920832427046
124175,[],[0.349326392293948],4,1,59.23666560829899,65.71618558847682
124176,[],[0.11867538976894],4,1,58.833191319089515,1.5559030532200433
124180,[],[0.377672334151429],4,0,46.066445598957024,64.29249483597668
124182,[],[0.227862142785191],4,1,71.929939561841,66.88385323590207
124184,[],[0.436203302145134],4,0,86.05371934416354,66.524447385034
124187,[],[0.27147521647098],4,0,75.02154953433067,59.3075880786342
124208,[],[0.6357066503166],4,1,94.99409411675754,68.08512384629447
124212,[],[0.112434559315881],4,0,28.229813809902424,12.508997686338533
124213,[],[0.609599236600991],4,0,69.42615679265015,2.376530849825013
124216,[],[0.168189361206156],4,1,87.50590509922645,27.53948343771078
124223,[],[0.202748919314292],4,1,47.24952744436704,62.17580472646589
124226,[],[0.287010028344296],4,1,74.06523843053292,33.342209988473996
124232,[],[0.483450668162146],4,1,66.2251362542685,59.81116093984195
124238,[],[0.14793230923668],4,0,36.352940345789406,7.38329830473226
124243,[],[0.254323194979153],4,0,58.56365403811272,69.69446775950806
124246,[],[0.453513224412517],4,1,99.999,59.8861840875434
124248,[],[0.738469909906649],3,0,67.77453395986029,36.63165568033326
124249,[],[0.179581562811014],3,0,90.39401215014897,36.96826649150849
124250,[],[0.588066269972608],3,1,75.90159335238687,62.537238716657946
124253,[],[0.303040859285652],3,1,62.904262505026054,42.55101060285703
124254,[],[0.536188825306848],3,1,76.69750736478977,26.09693219662317
124256,[],[0.278764419108002],3,1,84.87939142791994,42.6423859877089
124258,[],[0.285494785513486],3,0,70.75643457786728,43.94299375572429
124259,[],[0.105098747304403],3,0,90.62391140649893,87.23328935094463
124264,[],[0.516962004704157],3,0,74.40221900483537,29.784703149963573
124266,[],[0.123702865693974],3,1,21.370350750213813,19.88317878071782
124269,[],[0.458284117642171],3,0,60.80455167845733,61.89113730522574
124270,[],[0.373219186216917],3,0,68.33729707877252,43.98515162608423
124271,[],[0.718169399630757],3,0,78.53138351774737,8.943709872597914
124272,[],[0.492357478989388],3,1,76.63049124281767,27.233903120494674
124274,[],[0.1819356303128],3,1,16.20293734338912,25.916515008060617
124279,[],[0.176359919895775],3,1,90.58943102884984,31.838029910204163
124282,[],[0.824012227246989],3,1,77.59809735508703,19.788051830857327
124286,[],[0.674773401373194],3,0,78.9225945654642,18.580455523619186
124287,[],[0.217800061591591],3,1,62.54977343707222,59.94645810739769
124288,[],[0.309867627060442],3,0,57.66913916644073,66.99632828122306
124289,[],[0.110216350740715],3,0,47.44962426038635,68.53211807884907
124291,[],[0.0921300660018775],3,1,54.44818607380486,18.0901368022464
124293,[],[0.463376052494897],3,0,65.56809563937087,45.96764047824578
124295,[],[0.123059921753209],3,1,39.00811249720153,7.18056223876662
124296,[],[0.152160289606161],3,0,82.10416780608058,34.868138002677966
124298,[],[0.419502546875454],3,1,50.00325009557175,63.810562621260964
124305,[],[0.664341244413478],3,0,90.41936207728273,67.57622843832345
124309,[],[0.204617965975647],3,1,53.6557818472084,66.64233077084127
124311,[],[0.131184827313042],3,0,13.326881417459886,26.9512166397335
124313,[],[0.117750175052235],3,1,23.14758110070356,37.005260596324256
124314,[],[0.467792563384584],3,1,16.945099429436965,0.22893139654507477
124315,[],[0.499643558538758],3,1,85.45381333259351,65.26662699592706
124316,[],[0.611554674052234],3,1,69.0796252530852,60.60405973658696
124320,[],[0.117904080585468],3,0,42.034659108429615,18.46448643053952
124321,[],[0.566217604784756],3,1,91.18051673119861,69.0389284304856
124323,[],[0.168362771898183],3,1,83.72368836704472,34.510227909375715
124324,[],[0.0920052507709993],3,1,35.010646120639905,18.040093031054482
124327,[],[0.743436951615021],3,0,71.19201987848214,32.90416723968924
124329,[],[0.307810741649344],3,1,46.65227535918075,62.15388192270174
124330,[],[0.113034175885054],3,0,72.98178563628818,72.98777556290904
124331,[],[0.137085274252779],3,1,37.68657373704164,39.27119169489236
124334,[],[0.561137468726189],3,0,71.5248494769554,26.336041993424004
124338,[],[0.475437858737254],3,0,70.5593244737212,36.79380864022947
124339,[],[0.370504806616386],3,0,15.383360775146897,13.520006275293007
124340,[],[0.609599236600991],3,1,69.18538354376807,2.032613820542655
124343,[],[0.540864918597958],3,1,70.64341288459417,34.01305093737776
124345,[],[0.16029937378152],3,0,93.19409878447377,36.8151472559042
124346,[],[0.0509863023821518],3,0,26.298904972297088,40.283321887393576
124349,[],[0.0601541482387111],3,1,85.81107427860017,96.9596468877359
124351,[],[0.687001980258],3,0,77.08529860103535,15.510350514299105
124352,[],[0.186787481820791],3,0,35.52466796379124,5.917544576703728
124355,[],[0.260226280410021],3,0,74.37874778504028,41.199910653674394
124357,[],[0.518176208913244],3,1,75.51660716711375,5.4301240460239155
124358,[],[0.135854753160902],3,0,33.90284518599453,3.7694595727197173
124359,[],[0.651336077576957],3,0,77.35277278519277,16.216717516600035
124360,[],[0.234939587458512],3,1,76.56848179804551,75.61667665698985
124362,[],[0.119796434315361],3,1,60.947422770504076,32.29222966841362
124364,[],[0.0747181358319918],3,1,95.8707806721736,97.74952608028364
124367,[],[0.728769885418801],3,0,73.32641434365571,29.730456839808195
124369,[],[0.304120513544286],3,1,79.64672228654338,25.370925265230873
124372,[],[0.46276708493188],3,1,65.51206136119282,61.798390266165924
124373,[],[0.365942979577499],3,1,98.67928226251406,0.6897725530797829
124377,[],[0.13787679331388],3,1,46.31473151019504,56.14156549467498
124378,[],[0.518176208913244],3,0,75.03293623590234,5.317268643511504
124379,[],[0.256014016535626],3,0,37.564436361270964,5.360112390986464
124383,[],[0.199765735988248],3,0,61.610361161151054,57.01618768648437
124384,[],[0.124919866155958],3,0,23.28231235147026,0.0
124385,[],[0.517225438278669],3,0,75.05268641102735,8.196201290057582
124388,[],[0.776443889855539],3,0,70.37251726792005,32.3571313169291
124389,[],[0.398857065790796],3,1,93.8302654321029,39.339868606863035
124391,[],[0.100874305858777],3,1,30.46267223292417,33.00474462488382
124394,[],[0.254817421218666],3,0,65.3606394495857,63.085400413609236
124398,[],[0.206056385523554],3,0,84.3247681311912,14.73644351211958
124399,[],[0.163283533146871],3,0,58.376489998371305,12.09071363049941
124400,[],[0.119411540105574],3,0,55.06419123533028,51.992824017105775
124401,[],[0.101795658984164],3,1,96.81847101442364,88.55751835072071
124405,[],[0.12825795972856],3,1,42.40519534436153,6.081985973383065
124407,[],[0.349326392293948],3,1,59.403858680538924,65.15126819627582
124408,[],[0.202379464474677],3,0,61.4964700421446,67.01088832162966
124409,[],[0.476498336308998],3,0,75.9732060915488,29.764455928798537
124412,[],[0.150469953688032],3,1,27.55917520341017,29.860044478125754
124413,[],[0.561137468726189],3,0,71.55625968538742,26.827715350151212
124416,[],[0.258536786731361],3,1,61.74820823071961,45.39649234545485
124419,[],[0.488748504445068],3,1,63.55453859953094,46.18238778774661
124420,[],[0.469571111199182],3,1,14.41170307387384,2.2304951959616597
124421,[],[0.0852933235905623],3,0,19.847688057075842,20.50556330980405
124422,[],[0.184810768855835],3,1,90.71802032520371,30.92443886452679
124428,[],[0.285494785513486],3,1,70.84337894946778,43.4737809373804
124431,[],[0.527305088775122],3,1,69.90272367733107,28.071128238120487
124435,[],[0.239277024876476],3,0,91.7505920316112,43.24384848555998
124436,[],[0.673649402960941],3,0,78.82525693683439,19.383295665441228
124440,[],[0.143097262482301],3,0,98.70210343008824,33.112952761653204
124441,[],[0.507267357213578],3,1,81.79275520846413,13.934943855119242
124445,[],[0.241944211384015],3,0,84.79466952454622,15.231140388950545
124447,[],[0.154695354652629],3,1,49.205160822595914,3.700746562147866
124448,[],[0.295945430366266],3,0,81.78729617886067,47.39064916497335
124449,[],[0.106221149495007],3,0,97.74061195645714,87.38252554584963
124451,[],[0.0936617623431207],3,0,95.35890605619457,79.17803903879432
124452,[],[0.233834310605336],3,0,23.421397988396656,31.19187290380313
124454,[],[0.153563223918971],3,1,36.60192392423785,33.50021693713458
124459,[],[0.529857097881819],3,0,65.5475865917,60.298328333569934
124464,[],[0.543360889534503],3,0,68.7358415169105,61.280136778862094
124470,[],[0.147581377116782],3,0,23.573600147454105,18.381246875119253
124471,[],[0.446553002089729],3,1,57.21565579864315,67.98722541498206
124472,[],[0.306881973720927],3,1,83.85897280872986,41.44945342681797
124474,[],[0.178703079213223],3,0,25.995968288519677,28.66695414129848
124476,[],[0.273516406669947],3,0,22.317741913220274,28.401591939705458
124477,[],[0.775363546207751],3,0,69.15487505638022,1.2015303489151417
124479,[],[0.609599236600991],3,0,69.55614028441784,2.9434850123314047
124481,[],[0.38071529430383],3,1,17.23916105838859,1.741177933557843
124483,[],[0.0927341127372638],3,0,34.96405596809729,41.07871575844381
124485,[],[0.182609875229882],3,0,48.377027165755074,4.626277103566446
124495,[],[0.549055891660176],3,1,91.13033746507409,68.6942344843002
124498,[],[0.761896665450505],3,0,77.81646967455306,13.095645648981687
124499,[],[0.209074135345653],3,1,71.85928964792072,15.952054152732416
124501,[],[0.270521253690773],3,1,48.94614712186803,65.65745188329595
124502,[],[0.560689901570973],3,0,15.164868318850765,0.5142257875607522
