idx,z,e,age,sex,x,y
66001,[],[0.498015273746567],16,1,69.47625744818717,37.339598817631064
66025,[],[0.47559235096566],16,0,66.49325663754368,44.96315346739781
66044,[],[0.147866675579154],16,0,92.69122304775759,43.553327115269
66057,[],[0.142196055832172],16,0,98.63282725646053,80.17214634311115
66066,[],[0.0991978181494546],16,0,10.170417727915288,23.3407530453697
66069,[],[0.517766362298759],16,0,53.39230118991212,61.48416696455869
66076,[],[0.193609773328701],16,0,87.44417917035337,31.970141686727562
66078,[],[0.227445969030874],16,1,97.7623829720985,14.79996623846586
66102,[],[0.162367679358537],15,0,78.23865413156847,52.22686850002498
66104,[],[0.602077973549225],15,0,56.414951572969194,62.77148479485303
66136,[],[0.498730552499143],15,0,56.20630929673859,61.99024580177942
66145,[],[0.180469454070377],15,0,62.247851315537254,68.74632664922852
66244,[],[0.160335547066283],15,1,28.50068433006866,28.968785937304038
66263,[],[0.156964221572874],15,0,63.07676729216308,27.44145440392352
66265,[],[0.146014812001987],15,1,56.84907275814893,50.3442343937981
66295,[],[0.588066269972608],15,1,75.15235495608596,62.27035011252306
66329,[],[0.146532515127184],15,1,82.6896277525643,30.580972267731028
66340,[],[0.146203406966386],15,0,90.83741653790725,5.87862256794742
66367,[],[0.18988316268129],14,1,86.1748494255893,32.62508127758532
66396,[],[0.337146726998382],14,0,86.40138396376359,68.3901305459482
66418,[],[0.231651869599296],14,1,44.938812085599324,67.84906430694232
66428,[],[0.128370714146797],14,1,26.90590678462869,20.83357971236421
66431,[],[0.127242003866838],14,0,64.61205620765426,17.462976117576922
66445,[],[0.180407695994362],14,0,89.41832105127823,15.280545790542254
66455,[],[0.114200849636541],14,0,27.244575800318273,17.472813765135275
66494,[],[0.525726348321573],14,1,77.21920424784138,23.812972568596955
66496,[],[0.492383784126819],14,1,79.70271711047424,11.441000860849948
66506,[],[0.152407366410944],14,1,64.3885338824528,70.85737987264453
66509,[],[0.697604192495566],14,0,76.8448390895814,5.544710861899796
66518,[],[0.592446492679339],14,1,69.1318143743097,29.36327359233645
66522,[],[0.0795120428198045],14,0,40.88975721794904,49.506798708348796
66525,[],[0.197017949887143],14,1,44.14539746467458,35.816394959531905
66526,[],[0.196908189370507],14,1,73.87344774903936,45.332689603005676
66534,[],[0.397772963840999],14,1,66.81071736448057,62.35709105007719
66542,[],[0.0958686204056748],14,0,42.2664091686909,47.70485090624209
66605,[],[0.278019112040304],14,1,81.17246801965902,49.590070020116
66616,[],[0.481715789399871],14,1,78.8348616301353,63.71858717545933
66627,[],[0.0956404838683792],14,1,85.71951931444666,86.59558393040435
66631,[],[0.14511372501267],14,0,52.29733729302352,48.83792274155915
66649,[],[0.288217555361027],14,0,99.999,64.83033555961708
66668,[],[0.153972609303537],13,1,92.5615084827196,34.684783020333555
66683,[],[0.177062736957108],13,1,81.8190095260484,40.0013594385068
66688,[],[0.182609875229882],13,0,48.293373271331795,4.148348133981381
66690,[],[0.153563223918971],13,1,36.56779754096563,33.67525125883432
66694,[],[0.692034198412439],13,1,77.31431849228488,17.314905765902942
66699,[],[0.258941154845253],13,1,16.025773642865,14.100207422130481
66702,[],[0.245861121418231],13,0,46.81628837470123,24.798960421359432
66727,[],[0.113725759750486],13,0,67.59208147504248,73.23515294287257
66732,[],[0.120180564943314],13,1,16.350694682338954,15.378741006850541
66735,[],[0.318344478731603],13,0,89.95218431710839,69.19646427381828
66771,[],[0.23270083071091],13,0,36.52608747281702,5.063371038278655
66772,[],[0.14225127855259],13,0,57.377053127792664,39.50409665840748
66793,[],[0.167592839260541],13,1,80.55200365259911,40.81206372766304
66794,[],[0.480008099836248],13,1,75.53660202468427,7.560384440599308
66800,[],[0.539695463960464],13,1,64.77794553404995,61.64846029115119
66834,[],[0.192327478248157],13,1,44.009870733542876,36.35563111704115
66835,[],[0.580650084591984],13,0,66.14966431216834,60.55789699992993
66837,[],[0.279129881681931],13,0,88.26888574645544,40.36623991308493
66843,[],[0.165267280798299],13,0,86.78359052181564,26.065058709757785
66848,[],[0.0932179824377099],13,1,17.379224936728416,15.052924145076842
66881,[],[0.673269884111272],13,0,72.58034928669026,27.4572151207218
66896,[],[0.138191190785269],13,1,44.02510882478195,56.431276871021375
66906,[],[0.525546979146219],13,0,68.006669909971,29.306644759580468
66928,[],[0.110655001081817],12,0,49.162986438641475,0.6395962312060066
66930,[],[0.245622978543225],12,0,17.92252551538565,11.802401965933901
66944,[],[0.174741620232755],12,0,89.63606715848792,32.484812211860444
66953,[],[0.269372327728742],12,1,77.18186076980425,60.58339665788006
66968,[],[0.826447681960519],12,0,78.65818901948609,15.733074934234388
66972,[],[0.611418577441141],12,1,72.57802507500288,31.2029074733298
66976,[],[0.094481950289178],12,1,31.628883212525004,9.711610775557839
66977,[],[0.240921270396828],12,1,42.38502325247672,36.65872316953842
66985,[],[0.140429891423262],12,0,96.76208805138866,19.936767985383742
66990,[],[0.0849224387000654],12,0,41.42534985774683,48.61111257824408
66992,[],[0.0993355407485665],12,0,94.61630520958832,73.11111894739807
66993,[],[0.164362860719583],12,0,22.63591905279063,35.75566609069641
67004,[],[0.771295938859775],12,0,74.34415007910304,4.00647394990756
67016,[],[0.109629651251053],12,1,41.060886503137816,59.68585415042805
67031,[],[0.231540268776769],12,1,64.95123308813098,4.813493759819011
67032,[],[0.309430937727864],12,0,90.82657171946578,42.366256428803645
67043,[],[0.173352839829382],12,0,80.0722727776351,29.750829113011
67062,[],[0.180517246955746],12,1,87.9426334720958,16.327789714654653
67067,[],[0.180348854725048],12,1,57.20205347948763,58.06145385815594
67076,[],[0.284798732859976],12,1,84.91279723289736,45.0905732054286
67078,[],[0.142026434994508],12,0,99.66739801999046,77.5313024265695
67083,[],[0.439677192134977],12,0,99.4099084291476,61.78682031966594
67112,[],[0.58889078059107],12,1,76.37204678535849,23.60614319344915
67117,[],[0.641678351697709],12,0,78.12352183100296,5.465341762035482
67132,[],[0.611554674052234],12,0,69.59566939564819,60.03465669649189
67146,[],[0.494714625524596],12,0,77.17031311303896,24.683448137789302
67150,[],[0.144059790386948],12,0,89.92768848714573,23.74959060976776
67162,[],[0.553292860729557],12,0,69.64001075535272,36.50047097147077
67173,[],[0.68125671463816],12,1,67.97290392310663,37.96827154473202
67199,[],[0.207461344247261],12,1,69.1411444440152,14.600699917993335
67215,[],[0.763431564802106],12,1,77.72648804163865,14.556030605606422
67221,[],[0.433251828338849],11,0,64.49319220751222,54.16115382541323
67227,[],[0.0618957977673006],11,1,24.880191610457658,12.658268391453044
67231,[],[0.141838957162015],11,0,24.287516426388063,22.653290264313974
67233,[],[0.121394561904043],11,0,57.11724897780831,6.671051960946253
67239,[],[0.32619494891735],11,0,82.53479442396905,43.05310313847575
67242,[],[0.336494186230756],11,0,89.20586802696916,38.49471558323042
67244,[],[0.331058511408707],11,0,42.942709429872245,71.2863686246566
67270,[],[0.106559453083152],11,1,29.86098090154307,12.472379721940326
67271,[],[0.130115243017737],11,0,90.47274818812912,84.81684030576562
67272,[],[0.643932553619926],11,0,68.2494851739496,36.50466456815708
67311,[],[0.467792563384584],11,0,16.15901941157261,0.985018603417317
67312,[],[0.220256017595523],11,0,93.64292728572393,41.61351057471731
67318,[],[0.11488396671818],11,1,26.41879575656862,2.5644777423514933
67320,[],[0.13307692073602],11,1,71.79093407259754,54.862711847919805
67324,[],[0.092999774919976],11,0,58.50197927296846,22.62525453985418
67326,[],[0.689897979073873],11,0,71.12023984904327,28.8762459347954
67338,[],[0.148241775462208],11,0,94.85492219843356,25.82130828184628
67362,[],[0.188481755978643],11,0,67.27858418968003,12.624342390451398
67363,[],[0.529857097881819],11,1,65.7863175543756,60.73927833549817
67378,[],[0.269372327728742],11,1,77.04655370847074,60.69691029194499
67386,[],[0.233601351692681],11,0,68.04701037240727,63.66018499692114
67389,[],[0.443924643431925],11,1,83.19983341928594,14.571620128387881
67402,[],[0.350603049921478],11,0,80.88183242764742,44.9585930493218
67406,[],[0.434729766167467],11,0,50.33887225364022,64.31538349197456
67411,[],[0.156938408622389],11,1,72.99123247284895,50.0728093351948
67413,[],[0.233849649514005],11,0,79.06159316291628,73.32402606737547
67449,[],[0.133006739818819],11,1,41.260600865389065,29.650507233647385
67454,[],[0.826447681960519],11,1,78.39153657022484,15.840463010089284
67456,[],[0.120328254142031],11,0,40.471157031548024,55.96444012943046
67460,[],[0.456976185083899],11,0,67.41119267276869,42.37483131501316
67469,[],[0.202781446516265],11,0,45.88984730039112,21.731478652268837
67480,[],[0.23219001507748],11,1,35.436416980110465,4.842066303176416
67490,[],[0.666081629359071],11,0,69.27734349119453,34.10832875525463
67496,[],[0.0494006098008605],11,0,92.45062004237617,95.84224149203344
67497,[],[0.386838788698819],11,0,62.598458143289534,48.118992403639055
67503,[],[0.311066522722557],10,0,80.88643099732023,42.186184694403785
67511,[],[0.41293640451573],10,0,79.82001634529367,20.38898553377057
67530,[],[0.502135108573873],10,1,84.12515353576181,63.33212205287446
67532,[],[0.631721552372556],10,1,67.34106609137014,39.93919174298281
67541,[],[0.165052677169525],10,1,67.35005204714159,27.846308244869753
67542,[],[0.144987549384219],10,1,93.40813125692426,13.905929845854063
67543,[],[0.212560254551381],10,1,69.01417768234185,17.21884612867437
67548,[],[0.222404363455995],10,1,90.75657605951115,0.0
67559,[],[0.156720265027937],10,0,93.79567377046344,16.44015468899104
67560,[],[0.132925347174712],10,1,56.45690939177435,71.61173302481531
67562,[],[0.0990770878320925],10,0,29.590244961262556,33.778544528395955
67567,[],[0.836640593498845],10,0,72.98325329391385,28.85978305026051
67585,[],[0.165010440028481],10,0,99.999,57.097113045838334
67587,[],[0.152407366410944],10,1,64.56681405078902,70.97438307150843
67588,[],[0.58581119351441],10,1,65.14669938094386,41.57795353926122
67594,[],[0.803086662470505],10,0,75.1129582699442,19.987414990259836
67597,[],[0.226419878315134],10,1,43.20331362315606,68.04082747538496
67598,[],[0.551570960105064],10,1,54.50202549853921,61.9239034299615
67604,[],[0.313009772630834],10,1,73.67932563471496,77.9140159266659
67616,[],[0.159153165489166],10,0,74.66046068948606,50.150198435173714
67618,[],[0.616861265517875],10,1,67.9080459850141,38.93496371470972
67623,[],[0.238279380244406],10,0,72.31773626938029,80.23895054765627
67625,[],[0.483450668162146],10,0,66.52597645527263,59.27757251110416
67627,[],[0.165267280798299],10,0,86.09257600124775,26.00369847042314
67629,[],[0.172080046769807],10,0,77.5825118449894,46.47968038931955
67631,[],[0.212825505362845],10,1,61.80354181681315,48.6208126882753
67634,[],[0.17137782860786],10,1,66.1318702830074,12.586396032674445
67643,[],[0.152436492953856],10,0,47.90884097004186,15.107817082542232
67659,[],[0.464324882957407],10,1,15.02853065750565,12.447147445419395
67673,[],[0.352736194691578],10,0,56.60322868683067,63.808934828164055
67680,[],[0.457345939968534],10,0,67.64487818760215,41.09971381825542
67681,[],[0.849724457857822],10,1,75.99707816360457,20.201428874745833
67683,[],[0.167184872987715],10,1,79.90603381907746,31.898164563465983
67684,[],[0.138955982175302],10,1,61.89027071509382,30.336964476850227
67688,[],[0.462194000729172],10,1,75.65147314241513,64.9930917178675
67705,[],[0.634581373141046],10,1,76.52926953811898,4.678982340328846
67735,[],[0.395927433356939],10,1,66.56228364504486,46.56105127499669
67749,[],[0.588746269622207],10,1,66.40357908087334,41.39647870307485
67759,[],[0.467792563384584],10,0,16.859433480239293,0.8202647816212727
67760,[],[0.181765229745045],10,0,98.06014007869483,13.939792648203834
67762,[],[0.580650084591984],10,0,66.46789856752429,60.917028069589975
67775,[],[0.109007356390722],10,1,30.495050943264495,11.150509856828638
67778,[],[0.0930783670136664],10,1,50.55239254850561,70.6809963203257
67786,[],[0.703711410043533],10,0,73.90667722014086,27.276412278269735
67789,[],[0.499581383733549],9,1,50.042607037761506,60.774901334203676
67790,[],[0.204700400219494],9,0,75.30250295922076,41.60300258080035
67797,[],[0.0995672912953882],9,0,41.37897805668078,49.60491308102362
67815,[],[0.0933622702332064],9,1,52.57100154778352,38.9751672168965
67821,[],[0.673752639879697],9,0,78.65674243574853,13.55585814245082
67823,[],[0.728769885418801],9,1,73.49746200511993,29.28151051107177
67830,[],[0.673752639879697],9,1,78.39371409835691,13.250514187012891
67831,[],[0.246108321455791],9,1,17.923892879062148,5.056810071306325
67836,[],[0.126922187278766],9,1,54.31986029779825,51.24256279114635
67837,[],[0.36925365370857],9,0,80.56940741477021,7.036743328971907
67848,[],[0.467967454507076],9,1,84.00974005148072,65.85807426670112
67853,[],[0.109267682504927],9,1,58.32064846127975,73.3803436533117
67858,[],[0.183550252340675],9,0,77.61482181652362,44.47640775897328
67884,[],[0.697604192495566],9,1,76.38167428282871,5.2861620493217565
67885,[],[0.110175672315692],9,0,85.15963159746427,53.85906107998623
67891,[],[0.465466172654607],9,1,72.99220897682069,5.296111451828602
67893,[],[0.598437435638028],9,0,70.40305014082269,31.622885254847244
67901,[],[0.540864918597958],9,1,70.49717176197457,34.50485210941562
67907,[],[0.161476628398886],9,1,91.03590450099692,14.45167562787652
67922,[],[0.728769885418801],9,1,73.0356673687169,29.433411124531563
67934,[],[0.393174305382884],9,1,15.23181829409614,10.1251892650713
67935,[],[0.631861323344493],9,1,75.78462123040234,3.926436516845757
67939,[],[0.128100609928532],9,1,92.02637123465531,86.4662318033454
67940,[],[0.146160949703029],9,0,58.751863159030734,50.21489692868269
67941,[],[0.111467222653989],9,0,50.57266730890426,14.938722401139373
67945,[],[0.110009256869695],9,1,44.41814226034117,30.776051218277683
67952,[],[0.403025090884526],9,0,41.64821155294194,73.29095659967138
67962,[],[0.453513224412517],9,0,99.71012834438974,59.02382911231572
67967,[],[0.287963189218467],9,1,82.58410414495307,46.5546814702143
67973,[],[0.919254002323471],9,1,76.3281126396744,19.665344847082675
67975,[],[0.415519754634513],9,0,49.39441691644032,60.477968486596424
67976,[],[0.171916413735345],9,0,97.18952103127624,26.076056186270353
67982,[],[0.402969051226055],9,0,51.668260752901546,62.75939407646909
67986,[],[0.240046910929748],9,0,46.61155895464032,21.425274362461032
67988,[],[0.58889078059107],9,1,76.61038491836867,23.676962861973756
67994,[],[0.526888369105559],9,1,71.85915208839255,33.497846827162384
67995,[],[0.824012227246989],9,0,77.6401243093129,19.687871242374072
67999,[],[0.144838969501264],9,1,96.80534233383767,37.17610260117741
68004,[],[0.0965178230980345],9,0,57.56623628141179,30.122245124119683
68005,[],[0.602206180881333],9,0,95.37159065983454,0.0
68010,[],[0.151845234149139],9,0,48.31908492922859,3.0645681342314997
68015,[],[0.561137468726189],9,1,71.50907000210323,26.63048654817237
68025,[],[0.641678351697709],9,0,78.78407102452077,5.3499785145881615
68037,[],[0.551941359133969],9,0,86.480780914808,65.27248127720837
68038,[],[0.616861265517875],9,1,67.14629412917782,38.19108077379164
68039,[],[0.499778334713631],9,0,84.29265947048334,64.01474154716412
68041,[],[0.130841672550574],9,0,61.11218684291066,32.03094847993989
68047,[],[0.310038211584369],9,1,74.18361178717777,13.930781117383303
68051,[],[0.193519997879177],8,1,45.78727334294187,60.32784146360978
68055,[],[0.192236028365845],8,1,74.43247254042934,74.82374751962122
68071,[],[0.101178192643157],8,1,43.39480942636645,73.78087103087142
68085,[],[0.130101616345146],8,0,92.88361396938683,49.44190187152992
68087,[],[0.228080462150064],8,0,65.56796302761947,4.085650998228862
68095,[],[0.154981049007735],8,1,33.086367665909904,4.918176837034202
68102,[],[0.232189782899786],8,1,46.36870147310003,20.836887357520524
68103,[],[0.214060469829762],8,0,69.47678034977828,9.781165295295681
68118,[],[0.0969052858479802],8,0,50.26111391308979,52.418851126963105
68122,[],[0.156012744731145],8,0,93.86558525913466,26.757065671519847
68139,[],[0.108951942272539],8,0,47.23785811916956,43.997881687240415
68141,[],[0.826447681960519],8,1,78.13210731628828,15.96252641492873
68145,[],[0.112421756650857],8,0,41.24590977760026,9.063178397537992
68147,[],[0.122953256641499],8,0,56.32133669621484,34.572273378555245
68152,[],[0.387098372290898],8,0,16.300029995532604,3.5066161661372646
68157,[],[0.541857154978072],8,0,80.75127172255772,63.34647695396415
68165,[],[0.849724457857822],8,0,75.80512545046659,20.2278222922489
68188,[],[0.129603562522396],8,0,18.320444630627318,32.08107858213153
68189,[],[0.475914051020861],8,0,70.46255590152246,37.047012215886554
68196,[],[0.523900301713352],8,0,65.26616773373654,59.84946524110296
68199,[],[0.179428820249898],8,0,86.43810695790916,11.294216492014478
68212,[],[0.110616655447294],8,0,32.26038926432794,24.38250206049579
68216,[],[0.272905135189809],8,0,65.91257197203497,38.66090708449273
68242,[],[0.343791893119989],8,0,15.360461646198697,9.608147258788726
68244,[],[0.578953641954],8,0,80.77317073589332,13.701764841799093
68252,[],[0.297315689538239],8,1,83.26402567576983,45.92042949686518
68253,[],[0.0932995970273215],8,0,52.14339194164588,43.07693532590147
68261,[],[0.652343291799659],8,0,80.49007031755934,17.258506681872422
68264,[],[0.385996057489305],8,0,74.85012478672289,9.810361398408102
68267,[],[0.504630706240125],8,1,85.77504170722543,66.59116382878706
68277,[],[0.166626000441205],8,0,61.322649342165775,53.93378583866167
68279,[],[0.31713991733842],8,1,74.17213129532651,78.01973009185045
68280,[],[0.245622978543225],8,1,17.430261849252272,11.425047831459244
68282,[],[0.661530413138474],8,0,68.50799241554871,35.3555996272117
68283,[],[0.475437858737254],8,0,70.53566851975448,36.50394990199648
68284,[],[0.130210565504924],8,0,96.9139199938793,39.04288087476772
68295,[],[0.538817705471472],8,1,63.59128014486093,60.60306856899978
68301,[],[0.709489837186714],8,1,76.82271228298319,15.833643838196673
68309,[],[0.511785285106094],8,0,74.28019167882691,6.424712543836933
68313,[],[0.134495266289782],8,0,96.54601437390613,47.37257535599247
68314,[],[0.712709864978659],8,1,74.02598775520684,27.563531469619317
68315,[],[0.312968053275815],8,0,64.23169184816018,57.490855500633174
68322,[],[0.145659817665431],7,1,89.5446436829877,4.4148738025850545
68323,[],[0.0987645861808757],7,0,37.36423212717907,23.707944142928376
68328,[],[0.279129881681931],7,0,88.37054017659332,40.777414210274124
68331,[],[0.151041883997366],7,0,77.41342017440887,76.86355813176819
68332,[],[0.502004332999271],7,1,79.66483926806836,10.238944418294437
68336,[],[0.21515694179038],7,1,70.40459886960177,68.06433250255472
68351,[],[0.470153543233057],7,0,15.426463767765352,4.779636827501916
68356,[],[0.105137734553054],7,1,49.97728765149254,43.831981877754636
68358,[],[0.605228747497596],7,1,75.19931177679604,27.122513806267012
68372,[],[0.121560005626857],7,1,63.983412985474835,16.026208495076418
68376,[],[0.580704460012649],7,0,53.44687485296352,62.357153928166206
68381,[],[0.488748504445068],7,1,63.03337884692196,46.549198139240886
68383,[],[0.156674393561819],7,0,89.48754622846509,40.594425857874356
68386,[],[0.678689754478608],7,0,78.81503326971098,9.577629049467099
68387,[],[0.462131327039583],7,1,14.565853119043481,1.7879284211343118
68392,[],[0.443199223872058],7,1,86.25413787832815,67.341783808083
68393,[],[0.309867627060442],7,0,57.483309487871644,66.42425790144094
68398,[],[0.26547940879427],7,1,58.93988002498441,65.80982812344811
68402,[],[0.491206741446014],7,0,82.52371770105546,15.542852660672038
68416,[],[0.734102933235038],7,0,78.81548473611672,6.278905755870069
68420,[],[0.470130401665542],7,0,69.81960179089887,0.6028127527552368
68421,[],[0.454805587968071],7,0,76.52337564788525,61.26855336633319
68422,[],[0.682682239245293],7,1,77.51389507763851,11.231272716956171
68423,[],[0.472051233329121],7,0,83.58379720202048,62.44108016920584
68429,[],[0.752309485275336],7,1,78.84416231720843,16.510659144462537
68430,[],[1.0],7,1,73.65452464306135,3.018674079694737
68432,[],[0.205799856556474],7,0,41.050733315735265,34.16575027348494
68433,[],[0.230613893171593],7,0,49.30612064436644,66.23383531999306
68440,[],[0.128740231049296],7,1,66.23757038712353,23.05044570216136
68442,[],[0.226945078100882],7,0,61.672318129818535,68.3738540446577
68445,[],[0.35154949639533],7,1,18.865680627057184,4.054404732340426
68453,[],[0.122949095153993],7,0,33.765513909593025,21.413575573431352
68454,[],[0.26547940879427],7,0,58.74116723445013,65.92364485563441
68455,[],[0.110240296446744],7,0,88.55373200457994,83.26917295046788
68460,[],[0.215389673436791],7,1,83.45813934152038,36.34974770151633
68469,[],[0.105715410813825],7,0,26.456498871672046,13.865989235605376
68473,[],[0.592849434091066],7,1,78.2771097996451,17.77827723804908
68476,[],[0.211584329249616],7,1,20.13258141729588,30.671765142403252
68477,[],[0.194373626333887],7,1,50.57345833108143,24.792381096498918
68486,[],[0.681120173912811],7,1,73.92777671050167,4.719226624537293
68490,[],[0.119397129907681],7,1,14.124650662860496,31.66423476166544
68491,[],[0.570022645354947],7,0,75.53104681426483,26.60318217491951
68492,[],[0.109460673367004],7,0,56.721713928251525,1.4496694051094179
68493,[],[0.749448478614623],7,1,76.53801072352282,16.105982972623085
68501,[],[0.176286238453338],7,0,55.33773372706909,10.100433359356838
68503,[],[0.622387093450282],7,1,81.76905942710447,14.8553956670648
